customer_id,total_transaction_amount,average_transaction_amount,transaction_count,average_balance_before,unique_merchants,fraud_count
119916,1022960.32,1813.76,564,77063.79,12,1
112583,11056470.76,17861.83,619,76165.15,12,7
118519,2121368.33,3708.69,572,76528.61,12,3
115218,5116478.4,7994.5,640,78661.19,12,7
103996,766391.62,1226.23,625,79017.92,12,8
115256,238207.73,410.0,581,78349.07,12,3
114210,941572.44,1646.11,572,75619.4,12,6
112065,4386088.01,7237.77,606,74208.53,12,8
117102,1006039.8,1547.75,650,77490.67,12,5
102412,4896678.55,8001.11,612,78501.25,12,5
112381,5143266.26,7840.34,656,74556.8,12,4
108986,2336116.42,3986.55,586,76917.35,12,2
117028,2687688.91,4517.12,595,75323.15,12,11
109105,651656.18,1127.43,578,74290.49,12,5
100318,683606.78,1118.83,611,77680.83,12,7
103286,519411.11,850.1,611,75419.34,12,5
122649,1732705.91,2831.22,612,78017.26,12,3
120156,21585035.66,37802.16,571,74481.23,12,3
110386,565216.56,1007.52,561,75106.62,12,4
108285,552702.68,909.05,608,75098.83,12,9
111915,2930565.57,4958.66,591,75413.9,12,7
107562,19200836.03,31322.73,613,77448.05,12,11
112707,3382914.11,5619.46,602,76287.42,12,9
101926,654857.85,1086.0,603,74721.3,12,8
109970,257660.8,440.45,585,72907.53,12,5
103538,636031.41,1079.85,589,76445.73,12,8
115969,1062183.47,1767.36,601,75255.08,12,6
105991,2314287.8,3714.75,623,74240.31,12,3
105963,309806.1,475.89,651,75252.21,12,4
117989,567827.36,901.31,630,75676.73,12,2
120217,662565.19,1262.03,525,73970.38,12,3
101286,314981.97,550.67,572,74343.51,12,6
115105,962089.49,1551.76,620,73162.56,12,9
118914,379297.98,652.84,581,78035.9,12,5
123829,365735.58,594.69,615,75598.1,12,8
110812,172241.1,312.03,552,78681.35,12,4
120007,500141.46,859.35,582,74908.68,12,6
113634,3082633.23,5314.88,580,75189.26,12,4
114005,354728.5,611.6,580,74714.35,12,9
120549,1002052.85,1715.84,584,72588.4,12,3
101054,1531013.9,2626.1,583,74699.19,12,0
102065,2856146.46,4792.19,596,77215.42,12,7
101302,975709.4,1739.23,561,74751.29,12,4
121363,1031554.8,1716.4,601,76529.0,12,4
119424,2167619.85,3856.97,562,80022.6,12,6
110185,1414368.11,2314.84,611,75657.13,12,7
115030,2336029.14,3932.71,594,78137.89,12,2
111277,13115949.08,22117.96,593,77707.33,12,9
106538,12493064.36,20718.18,603,76440.29,12,7
122834,2438542.49,4175.59,584,76334.18,12,2
123911,1338496.39,2230.83,600,75446.7,12,2
112886,1105806.31,1843.01,600,76049.03,12,5
115721,2492083.53,4326.53,576,75862.74,12,10
121055,4688433.54,7673.38,611,79565.95,12,6
118703,2528640.53,4337.29,583,73668.3,12,3
113719,545391.98,869.84,627,76132.34,12,8
113883,985748.25,1589.92,620,75350.92,12,3
118239,3369049.97,5643.3,597,78510.79,12,9
100553,789515.28,1275.47,619,76946.59,12,6
123873,888004.12,1460.53,608,72767.38,12,8
105319,3293071.44,5777.32,570,75377.13,12,3
103191,3727844.62,6438.42,579,78672.9,12,6
104455,4627917.62,7938.11,583,75181.78,12,9
120247,2679511.41,4742.5,565,76904.78,12,8
113534,4581972.3,7137.03,642,75067.98,12,9
111575,19027685.32,31244.15,609,74444.39,12,9
116159,957393.08,1633.78,586,75241.84,12,5
108355,2761809.47,4483.46,616,76177.31,12,7
115952,451116.32,809.9,557,77570.53,12,6
122420,2655838.39,4643.07,572,78486.54,12,6
117065,3172794.65,5167.42,614,77312.55,12,5
114475,1036789.86,1614.94,642,75688.92,12,5
100761,186841.49,292.4,639,74581.11,12,9
117563,18222514.67,30523.48,597,77242.74,12,10
118751,914266.08,1570.9,582,76423.95,12,3
123595,857787.93,1363.73,629,76969.36,12,6
109040,244096.83,376.11,649,75536.03,12,9
119098,966877.71,1554.47,622,75672.7,12,8
104746,11573395.56,19418.45,596,75871.62,12,7
105522,185821.18,315.49,589,74084.77,12,6
124968,343366.85,555.61,618,73752.27,12,6
124344,4326368.27,7000.6,618,74129.49,12,7
117916,3199179.08,5404.02,592,73542.49,12,8
123430,5148562.99,8566.66,601,76584.98,12,10
106998,803373.43,1389.92,578,79353.86,12,5
107260,4744868.89,7778.47,610,74425.26,12,4
115394,3721251.63,6060.67,614,76426.0,12,7
119478,543727.28,935.85,581,72662.24,12,4
107197,584504.01,1000.86,584,73181.63,12,8
124832,170471.41,274.95,620,76459.9,12,4
117032,861040.16,1466.85,587,75721.86,12,2
116233,4103447.43,6672.27,615,75431.98,12,6
107214,707548.12,1239.14,571,75873.41,12,1
106928,670407.72,1167.96,574,75661.87,12,7
117269,3039836.08,5305.12,573,79344.19,12,7
106079,3911540.78,7098.99,551,77423.82,12,4
110831,5676305.55,9229.77,615,76376.84,12,7
100543,15475728.27,23882.3,648,77412.93,12,10
101479,1535142.26,2361.76,650,75772.85,12,7
114413,679573.39,1188.07,572,74903.55,12,2
117758,774902.94,1386.23,559,75287.23,12,2
120266,2643050.51,4620.72,572,77711.54,12,7
122309,4572898.58,7293.3,627,74216.27,12,6
104276,1304239.18,2214.33,589,75579.27,12,2
119467,7838526.58,12402.73,632,74418.76,12,8
120956,330392.97,562.85,587,75627.46,12,4
100189,15898202.92,27794.06,572,75893.41,12,4
119237,678889.88,1178.63,576,76454.59,12,7
107638,609010.87,1023.55,595,76249.96,12,5
120464,863427.99,1504.23,574,74332.45,12,4
111110,3221262.23,5553.9,580,77132.53,12,9
120272,4226397.59,6666.24,634,75768.88,12,5
106232,3249467.42,5379.91,604,76764.88,12,9
115482,930775.67,1641.58,567,78635.49,12,4
108023,19280183.23,31248.27,617,78406.64,12,9
124371,457534.78,768.97,595,76319.24,12,9
105940,4522039.58,7246.86,624,75178.22,12,6
113965,655281.79,1095.79,598,74267.79,12,7
103833,3898450.21,6247.52,624,76005.3,12,6
119203,9214197.08,16906.78,545,75382.16,12,7
112248,4076995.41,6852.09,595,79258.31,12,4
105961,1052643.44,1760.27,598,74470.46,12,8
100372,754397.95,1270.03,594,73143.36,12,5
122602,389572.93,663.67,587,74711.13,12,6
102000,885762.64,1496.22,592,77675.34,12,3
124417,18241811.28,28772.57,634,77209.85,12,12
121299,3858515.23,6144.13,628,76706.64,12,3
108446,458700.63,806.15,569,73262.2,12,3
108649,653994.06,1141.35,573,78714.26,12,8
115111,2686553.08,4361.29,616,74279.18,12,8
101884,215781.27,363.27,594,78371.84,12,10
124994,2779672.39,4483.34,620,78752.14,12,4
122367,4009506.18,6997.39,573,78163.17,12,4
114011,705599.1,1162.44,607,78035.29,12,4
110023,5079807.14,8713.22,583,77589.69,12,7
102240,3604910.2,6018.21,599,77189.76,12,7
102670,831962.34,1337.56,622,74570.46,12,4
123988,3255043.37,5517.02,590,75935.4,12,7
121127,2856930.01,5003.38,571,74788.24,12,7
106785,1022992.31,1836.61,557,70473.16,12,8
123501,523076.98,861.74,607,77655.17,12,3
101213,1630249.01,2855.08,571,76987.73,12,5
112252,196547.71,325.95,603,74113.38,12,4
120653,473982.28,799.3,593,76495.12,12,4
123746,2985123.86,4966.93,601,73874.86,12,4
121681,456199.47,814.64,560,74313.82,12,3
112930,506190.34,842.25,601,77453.84,12,6
124942,1195942.47,1904.37,628,76748.9,12,8
123227,954533.55,1612.39,592,75198.5,12,7
109103,4056202.19,6155.09,659,74600.69,12,8
100789,716412.94,1194.02,600,74334.62,12,10
109009,1020573.1,1667.6,612,75215.62,12,6
123278,20172751.42,34191.1,590,74748.69,12,6
121209,693294.81,1179.07,588,78501.04,12,9
101411,814029.27,1363.53,597,77487.84,12,7
102436,740096.48,1174.76,630,75144.49,12,11
107290,148764.02,251.29,592,77848.11,12,4
115344,843703.42,1378.6,612,74398.47,12,9
107628,4822143.83,8010.21,602,77138.55,12,7
124807,4725128.96,7836.03,603,74404.15,12,4
121531,963875.74,1606.46,600,75210.84,12,5
101308,665382.39,1116.41,596,78300.76,12,7
100568,1115334.44,1697.62,657,74335.52,12,7
105119,2692823.93,4436.28,607,75586.2,12,5
105692,493143.3,813.77,606,75144.38,12,9
119101,270101.24,450.17,600,75774.61,12,3
118924,726787.21,1279.55,568,74974.66,12,7
116686,16381164.21,28098.05,583,74767.1,12,6
112924,4203690.04,7112.84,591,77883.88,12,7
124149,4184756.92,6882.82,608,74214.35,12,5
117470,755738.67,1323.54,571,76897.4,12,1
101987,1663617.73,2819.69,590,74641.82,12,7
121033,839188.67,1464.55,573,75352.25,12,6
108478,2865996.65,4622.58,620,76212.43,12,8
107691,2352016.62,4000.03,588,77442.17,12,6
119067,997237.9,1710.53,583,74842.17,12,5
118816,2414832.88,4236.55,570,71939.22,12,4
122767,527598.97,863.5,611,73691.03,12,5
108156,12124533.26,19908.92,609,74636.52,12,6
107877,738765.4,1187.73,622,75445.85,12,11
102159,5042721.16,8831.39,571,81769.06,12,3
116916,2283119.32,3963.75,576,77659.9,12,6
111732,1018354.72,1755.78,580,74561.53,12,3
106429,675433.01,1123.85,601,75273.98,12,8
102799,1050199.0,1683.01,624,78302.86,12,3
118844,302055.58,503.43,600,77232.24,12,5
118352,10304107.21,18734.74,550,79618.34,12,7
102448,918788.09,1442.37,637,77286.61,12,2
101538,4852937.05,8061.36,602,74948.85,12,4
124555,401856.01,685.76,586,73821.49,12,8
107641,1796914.94,3098.13,580,73873.39,12,7
103341,664898.7,1125.04,591,77823.94,12,7
109259,587796.11,974.79,603,76019.26,12,4
108123,3943608.16,6289.65,627,76359.18,12,9
115432,164162.21,270.0,608,74219.27,12,10
111836,783076.48,1381.09,567,76906.43,12,5
117899,988271.41,1692.25,584,76165.39,12,7
114076,805705.03,1333.95,604,74383.33,12,3
106174,4105950.0,7116.03,577,78190.1,12,8
108885,4667580.98,7528.36,620,76513.97,12,4
105152,3797851.52,6842.98,555,78404.04,12,6
100465,4672433.27,7892.62,592,74434.48,12,6
111541,3803043.46,6719.16,566,75340.73,12,9
120947,3650638.46,6315.98,578,75516.44,12,3
113657,935657.24,1526.36,613,76996.32,12,5
124244,17725335.16,28225.06,628,79552.09,12,7
102265,2425613.58,4225.81,574,73297.22,12,4
102339,365702.39,599.51,610,76959.61,12,4
105628,1465333.0,2513.44,583,76828.14,12,7
112325,1107192.69,1821.04,608,78518.53,12,9
113165,2121802.61,3627.01,585,75995.06,12,10
122885,12851688.77,20695.15,621,76305.99,12,5
120397,942794.87,1513.31,623,77641.7,12,2
103353,4894772.44,8282.19,591,73094.82,12,5
124053,636338.29,1021.41,623,75229.61,12,11
107456,994981.33,1623.13,613,73821.45,12,2
110470,4854423.13,7842.36,619,70804.96,12,3
115136,1988853.16,3298.26,603,78898.66,12,8
111581,267937.87,433.56,618,76430.14,12,2
118992,499262.65,869.8,574,80052.35,12,4
111353,831054.59,1362.38,610,75590.78,12,6
104457,892228.12,1596.11,559,73420.26,12,9
111446,693617.59,1173.63,591,76515.86,12,3
110621,2779369.49,4192.11,663,76458.34,12,7
114381,2936112.34,5106.28,575,78267.38,12,8
118773,228269.68,404.73,564,71470.74,12,10
121039,4123118.93,6906.4,597,74448.23,12,7
107094,2936154.55,4984.98,589,71445.3,12,5
115428,21418502.78,37775.14,567,76814.51,12,4
114785,313021.67,518.25,604,77099.28,12,7
100383,1039484.96,1752.93,593,74397.01,12,4
100806,4263478.25,7238.5,589,74112.45,12,3
113394,976083.59,1602.76,609,74292.62,12,5
123766,1061410.26,1663.65,638,76683.73,12,9
115540,4734406.33,8262.49,573,75820.38,12,6
107070,830589.29,1395.95,595,74552.72,12,9
100930,17163552.29,27287.05,629,76999.13,12,10
104764,1810301.16,2962.85,611,74427.07,12,1
110411,784933.88,1295.27,606,74166.42,12,6
113228,4762513.26,7620.02,625,76776.26,12,1
112408,539845.66,884.99,610,74763.53,12,4
110280,3784541.6,6414.48,590,76090.35,12,2
112365,5071719.18,8438.8,601,75563.33,12,1
110737,652753.05,1070.09,610,74936.07,12,6
102383,2892286.53,4927.23,587,74979.55,12,8
113003,789445.52,1351.79,584,77548.54,12,5
116588,206081.29,366.04,563,76613.85,12,3
124899,9789993.07,16343.89,599,79410.4,12,8
122093,867716.83,1530.36,567,75661.7,12,6
124010,314522.83,531.29,592,74717.17,12,3
114510,636259.71,1053.41,604,76914.92,12,7
106553,2639628.99,4458.83,592,78534.64,12,11
114507,4838273.25,8298.92,583,77859.69,12,8
109766,966252.25,1586.62,609,71694.29,12,8
106123,973379.43,1590.49,612,76094.77,12,5
111485,1110022.78,1834.75,605,74148.35,12,3
116553,15613719.69,26330.05,593,78781.64,12,5
120959,654165.52,1103.15,593,77407.78,12,4
103333,3762923.96,6388.67,589,75772.12,12,10
117232,3171844.54,5357.85,592,76330.18,12,5
118297,18240156.27,32513.65,561,77032.73,12,12
121785,2785640.44,4870.0,572,75780.6,12,7
124767,762272.27,1294.18,589,74825.35,12,9
109706,9011454.66,15949.48,565,72437.51,12,10
111096,575625.08,932.94,617,75145.65,12,10
116256,409259.81,734.76,557,74756.19,12,9
105178,7178530.38,13367.84,537,75640.44,12,5
124192,962515.7,1570.17,613,75913.01,12,5
109037,4431882.69,7694.24,576,76913.15,12,6
111712,166495.28,276.11,603,73636.31,12,4
115442,256499.47,388.05,661,76226.76,12,10
114817,916382.34,1588.18,577,74026.47,12,5
114306,765115.67,1277.32,599,74166.78,12,9
118463,6708322.54,11646.39,576,76144.48,12,4
100638,8618383.99,14198.33,607,77900.11,12,6
104132,21875974.17,35686.74,613,75738.61,12,6
102842,638033.16,1065.16,599,74817.33,12,6
110249,609365.13,1020.71,597,76061.05,12,3
123182,793733.64,1307.63,607,75133.91,12,7
107659,1113078.05,1845.9,603,75431.39,12,5
119711,427392.49,676.25,632,76251.45,12,2
110014,4312411.22,7104.47,607,77767.57,12,6
115066,4869754.19,7931.2,614,78833.13,12,4
118305,4049823.59,6795.01,596,75515.94,12,5
120994,368880.84,585.53,630,74115.7,12,16
123326,2970211.21,5285.07,562,77348.16,12,5
103133,1960990.37,3235.96,606,76367.28,12,5
107435,608922.95,982.13,620,74911.68,12,5
121865,946612.97,1467.62,645,75531.15,12,7
116225,3490164.33,5749.86,607,77854.06,12,5
124920,3848949.45,6013.98,640,74601.13,12,6
105650,780434.05,1354.92,576,77800.92,12,9
101058,359775.9,606.7,593,77456.16,12,3
122968,1132260.73,1774.7,638,71334.07,12,5
112771,183038.87,293.33,624,77086.41,12,4
111699,3275588.61,5387.48,608,76066.9,12,6
121446,886093.78,1496.78,592,74159.63,12,3
110021,3013964.69,4981.76,605,79419.38,12,6
106391,2975298.11,5042.88,590,75977.62,12,7
122477,747236.93,1197.5,624,78238.85,12,4
117863,4404041.23,7255.42,607,77857.69,12,8
115707,937056.57,1596.35,587,76196.32,12,8
120480,420668.82,709.39,593,75615.94,12,6
109059,739022.48,1197.77,617,75221.42,12,7
105512,196210.42,338.29,580,73692.09,12,4
101632,751966.09,1319.24,570,75048.11,12,4
110585,353474.62,589.12,600,75927.79,12,7
113207,991653.82,1700.95,583,75835.39,12,4
107125,3155616.85,5403.45,584,79453.78,12,10
102795,802790.79,1349.23,595,75948.39,12,2
111551,1014204.16,1622.73,625,75143.95,12,4
111094,3463124.32,5585.68,620,78090.96,12,5
117911,582722.99,982.67,593,75718.1,12,3
100648,3885577.46,5914.12,657,74171.8,12,4
123400,2389132.01,3853.44,620,73182.21,12,8
124858,1696462.14,2822.73,601,77037.25,12,4
123703,937848.89,1573.57,596,74373.01,12,5
123801,864418.33,1403.28,616,75225.59,12,10
123156,14006749.14,23267.03,602,77588.73,12,11
103509,2966215.08,5194.77,571,76073.07,12,7
115169,879031.1,1469.95,598,74514.65,12,3
106342,4658041.42,7776.36,599,77427.24,12,4
121671,2444713.11,4266.52,573,76190.72,12,3
124679,175689.99,293.8,598,77664.12,12,6
106822,2591161.3,4569.95,567,75698.76,12,14
105275,2960108.96,5077.37,583,75060.49,12,6
122440,366343.65,578.74,633,79129.72,12,5
102492,340878.48,561.58,607,75141.8,12,5
117604,1009469.44,1755.6,575,77985.74,12,5
101210,405833.27,679.79,597,72832.96,12,6
117847,2813544.41,4523.38,622,74176.37,12,7
108397,2129346.23,3584.76,594,75050.51,12,9
102406,4924995.18,8794.63,560,77423.27,12,1
112989,14436992.76,24805.83,582,77378.46,12,8
103460,4534947.56,7596.23,597,72423.41,12,4
113212,903137.6,1485.42,608,76623.85,12,7
115529,479616.68,853.41,562,77550.62,12,1
109020,326948.74,594.45,550,76872.02,12,9
118312,1162341.16,1893.06,614,75388.15,12,6
101312,11239528.76,18921.77,594,74228.14,12,4
110804,2206014.47,3996.4,552,74752.31,12,4
117411,1026169.67,1713.14,599,75815.35,12,7
111850,804425.75,1426.29,564,72516.55,12,7
109950,3651841.37,5769.1,633,77099.44,12,9
118048,4942570.3,8873.56,557,75948.93,12,4
119153,856592.6,1406.56,609,75174.26,12,4
116842,3780953.33,6270.24,603,77920.03,12,6
100630,3935016.02,6450.85,610,73026.87,12,3
105690,20068131.9,33671.36,596,77010.96,12,9
112067,424893.23,699.99,607,77604.1,12,6
114879,1391370.75,2374.35,586,75737.31,12,9
103601,571000.19,946.93,603,74136.27,12,3
115642,4145028.48,6718.04,617,79356.92,12,8
109636,1134982.28,1694.0,670,78538.91,12,6
112600,2359444.95,4061.01,581,78922.39,12,7
112344,251531.83,409.66,614,73507.28,12,7
116257,1541375.69,2438.89,632,74801.1,12,2
109447,817776.96,1429.68,572,77844.31,12,4
122391,3674268.19,6003.71,612,74619.94,12,3
108226,302804.4,504.67,600,76258.22,12,10
112229,586346.91,944.2,621,74073.23,12,6
102252,823704.74,1359.25,606,75430.92,12,5
106623,415972.15,714.73,582,73513.12,12,5
100613,2213282.9,3658.32,605,74632.01,12,2
114906,536973.4,856.42,627,77672.5,12,9
104464,329851.73,575.66,573,75645.66,12,3
113075,4049992.91,6694.2,605,72064.6,12,6
112734,766145.5,1212.26,632,77635.59,12,5
120244,233077.29,389.11,599,75883.36,12,4
110384,2888028.42,4533.8,637,79376.09,12,9
123692,927413.97,1491.02,622,78071.94,12,3
107297,815738.8,1404.03,581,79627.35,12,9
103633,1464290.33,2452.75,597,74092.27,12,6
123252,21294996.01,36401.7,585,80697.41,12,7
122256,795636.89,1264.92,629,78921.76,12,8
122019,727591.48,1167.88,623,74944.77,12,4
117284,979707.49,1700.88,576,73838.21,12,5
102101,903101.65,1438.06,628,75431.75,12,5
111308,847672.62,1495.01,567,74591.74,12,4
118942,664273.07,1033.08,643,76608.61,12,4
118572,1100617.79,1760.99,625,74852.99,12,9
119490,694207.06,1278.47,543,75986.5,12,1
104778,3429625.1,5842.63,587,77193.4,12,6
101768,2781132.07,4500.21,618,77486.29,12,9
121562,5481958.85,9291.46,590,74679.39,12,4
120570,4851561.63,8321.72,583,76126.47,12,0
106308,10902770.25,19161.28,569,74214.87,12,5
117672,891498.37,1485.83,600,77601.9,12,6
115360,445522.33,729.17,611,77339.45,12,6
110072,1020785.42,1665.23,613,78450.32,12,5
120105,312760.4,533.72,586,75811.45,12,6
101134,575098.08,1028.8,559,74049.67,12,5
123242,4539768.0,7082.32,641,75060.4,12,12
113666,715969.44,1189.32,602,75242.08,12,7
106992,283943.14,451.42,629,77649.18,12,4
114955,5034272.29,8307.38,606,73206.24,12,6
123643,300941.94,517.08,582,75080.81,12,5
121571,675750.9,1244.48,543,75426.97,12,6
123275,808255.06,1351.6,598,78775.25,12,5
122213,2744586.75,4491.96,611,74572.01,12,8
101845,850898.68,1477.25,576,74009.75,12,6
105519,1013139.78,1671.85,606,78293.31,12,9
119359,998978.91,1600.93,624,76345.44,12,4
114786,2257906.08,3826.96,590,74947.39,12,7
123521,572706.15,1002.99,571,75720.81,12,2
110963,472421.0,758.3,623,73559.78,12,10
124144,5164517.26,8753.42,590,75894.61,12,5
120224,2312595.91,3748.13,617,76860.34,12,4
111861,153533.87,255.46,601,74453.79,12,5
120841,1142219.19,1790.31,638,75088.54,12,8
112018,427388.77,698.35,612,76112.38,12,7
117954,4613056.29,7953.55,580,74605.71,12,6
102753,574760.08,965.98,595,77152.78,12,4
108888,413865.04,680.7,608,75380.45,12,9
102331,748004.95,1185.43,631,76675.13,12,3
109397,966603.86,1529.44,632,72822.33,12,6
102991,5455045.4,8166.24,668,81459.76,12,9
100556,472359.14,820.07,576,76230.23,12,6
107087,4814894.67,7523.27,640,75483.7,12,4
107725,4492951.54,8124.69,553,78338.44,12,4
109593,1013811.94,1681.28,603,74901.5,12,4
103375,3886343.26,6238.11,623,75891.66,12,6
105658,11700970.34,18781.65,623,78026.34,12,10
114917,996147.54,1614.5,617,78193.72,12,4
112196,550833.01,959.64,574,74761.49,12,3
102190,1068687.24,1751.95,610,77515.83,12,6
116544,1090174.35,1854.04,588,79602.16,12,4
120679,160841.7,284.17,566,77502.3,12,4
115153,1165543.3,1815.49,642,75237.06,12,7
108454,2529932.4,4266.33,593,77277.91,12,2
112150,2376546.76,4062.47,585,76080.06,12,8
115765,3196050.65,5519.95,579,75872.9,12,6
123898,2719725.41,4379.59,621,75975.47,12,8
102885,3444219.43,6217.0,554,73058.5,12,5
109742,2610495.33,4343.59,601,76968.47,12,3
105147,380926.67,618.39,616,75006.76,12,4
100259,865080.35,1528.41,566,80281.03,12,5
118052,5253267.92,9297.82,565,75687.63,12,5
112275,283762.16,431.91,657,76298.17,12,9
118267,2347385.67,3931.97,597,77712.89,12,7
100086,340917.25,578.81,589,77583.81,12,7
121253,4611811.44,8076.73,571,73535.52,12,6
118527,166669.89,283.94,587,73306.12,12,1
122057,1041344.67,1729.81,602,77707.59,12,4
121346,972938.12,1487.67,654,76414.56,12,7
102356,4805598.67,7788.65,617,78395.53,12,9
105549,569416.29,921.39,618,75522.66,12,2
116021,4662662.05,7656.26,609,78550.81,12,3
108543,5178289.67,8352.08,620,72947.22,12,4
108006,1503729.62,2588.17,581,77876.86,12,7
110958,813656.37,1333.86,610,76873.32,12,4
120255,362785.97,632.03,574,78065.88,12,5
110972,4797554.44,7688.39,624,74113.18,12,6
123352,2001924.54,3358.93,596,77683.55,12,8
123522,3838108.11,6291.98,610,76442.12,12,5
111165,3588295.65,5759.7,623,75457.36,12,6
106370,1012265.91,1727.42,586,72001.02,12,2
103731,17740237.66,29419.96,603,75000.01,12,11
115368,257959.06,430.65,599,74381.39,12,3
111705,331159.64,519.87,637,76631.65,12,4
107605,350016.04,563.63,621,75590.09,12,8
106109,193295.46,330.42,585,77983.31,12,5
115389,3168734.91,5803.54,546,77222.87,12,11
115992,308783.46,512.08,603,79136.86,12,3
102612,224202.14,365.15,614,77358.37,12,6
104057,431695.65,766.78,563,75630.34,12,6
103831,1269697.52,2041.31,622,75512.36,12,7
107123,7026800.48,11462.97,613,77723.03,12,5
104942,4101155.84,7511.27,546,78270.66,12,3
111604,1095195.32,1746.72,627,74637.03,12,7
120893,1170765.53,2109.49,555,82301.7,12,5
119751,961050.12,1769.89,543,71475.95,12,2
116656,486072.15,789.08,616,77052.39,12,6
107155,2334123.74,4010.52,582,74019.07,12,7
111693,2371680.62,3966.02,598,73084.49,12,7
110855,658519.63,1129.54,583,76539.23,12,2
113998,819609.36,1278.64,641,71905.35,12,9
103029,4529549.38,7742.82,585,76708.35,12,9
118441,16561389.89,27787.57,596,75382.22,12,8
100731,644537.45,1083.26,595,76276.82,12,3
106294,1506248.42,2461.19,612,77652.0,12,3
112184,2545389.93,4256.5,598,76500.33,12,6
122482,7746632.6,12825.55,604,74178.1,12,7
103899,2394053.57,3842.78,623,76768.97,12,6
115608,3878982.09,6746.06,575,77563.48,12,7
120907,1226656.66,2129.61,576,78492.47,12,6
115069,281626.31,460.93,611,77376.02,12,6
123401,2312946.69,4159.98,556,77725.58,12,3
116010,1025407.88,1635.42,627,79355.01,12,3
119814,950264.51,1635.57,581,75752.08,12,4
109786,681621.14,1111.94,613,73340.76,12,9
108995,14739119.02,23432.62,629,76939.99,12,8
110607,419885.55,736.64,570,76307.15,12,3
124332,805645.24,1336.06,603,70643.36,12,3
104863,3678390.3,6224.01,591,75968.91,12,5
102777,4647172.85,8082.04,575,77873.38,12,6
100934,4983014.32,7785.96,640,78336.45,12,5
111006,1913465.54,2975.84,643,75686.23,12,8
105227,995922.67,1614.14,617,76968.32,12,7
115925,2060628.72,3394.78,607,72354.31,12,7
113136,3306754.49,5420.91,610,74622.21,12,6
122521,214871.38,376.97,570,77493.07,12,3
120336,2943896.35,4898.33,601,77389.33,12,7
109837,813857.63,1372.44,593,75286.79,12,4
123295,5350924.72,8948.03,598,75406.15,12,3
111672,1820966.37,2876.72,633,80603.67,12,8
112259,4092532.87,6948.27,589,76716.42,12,9
111280,619563.71,1055.47,587,72260.35,12,4
119322,982497.04,1621.28,606,76946.84,12,6
100452,620835.83,1024.48,606,78283.12,12,2
124518,2848471.76,4919.64,579,79032.06,12,6
114713,4376184.42,7354.93,595,78126.45,12,5
113301,576610.6,999.33,577,74617.21,12,7
122152,16400755.54,27703.98,592,78733.43,12,9
110489,193797.38,338.22,573,75648.48,12,5
111920,215438.55,348.61,618,78391.33,12,7
117766,911018.42,1488.59,612,75256.23,12,4
110884,1013358.8,1708.87,593,77744.34,12,4
119412,351527.0,599.88,586,77990.08,12,8
115779,2609326.97,4208.59,620,74600.55,12,8
102544,1560614.71,2658.63,587,78398.84,12,7
121179,20316844.78,31794.75,639,76447.37,12,11
114372,2299184.92,3526.36,652,75092.26,12,9
116004,16452503.36,25626.95,642,74314.52,12,9
103039,3031777.0,5263.5,576,73567.66,12,7
100830,3917170.27,6528.62,600,76666.01,12,3
108851,3480531.13,5559.95,626,76119.34,12,6
114756,1928437.69,3313.47,582,75250.23,12,4
103301,4601957.63,7606.54,605,76707.21,12,5
102376,11043287.42,19073.04,579,76807.12,12,7
124410,8115880.99,13686.14,593,78128.73,12,4
120781,2020277.5,3453.47,585,79453.2,12,10
107020,1766129.79,3024.19,584,73753.57,12,6
100702,764881.68,1272.68,601,77161.39,12,6
122986,2071160.59,3486.8,594,74225.41,12,3
118581,4072351.83,6443.59,632,75514.99,12,6
112566,1049552.49,1758.04,597,75832.86,12,6
111496,5503933.01,10173.63,541,77029.07,12,6
104917,1730540.36,3020.14,573,74640.22,12,7
123479,429690.71,666.19,645,77010.64,12,7
113405,475493.78,883.82,538,77184.68,12,5
103794,631350.73,1005.34,628,74864.58,12,8
123578,472432.56,802.09,589,76386.33,12,1
105160,862839.54,1428.54,604,79078.21,12,2
108180,609725.78,1006.15,606,74290.18,12,8
101148,502058.14,823.05,610,72208.71,12,9
108702,3953698.85,6746.93,586,77399.09,12,12
100492,4169187.25,7566.58,551,74429.02,12,6
120860,2906136.66,4657.27,624,75463.57,12,3
116001,795787.25,1339.71,594,73660.87,12,7
107762,1599645.08,2796.58,572,74484.97,12,5
116914,1580722.78,2647.78,597,76612.42,12,5
123084,4313722.48,7071.68,610,76911.74,12,6
124317,4274840.83,7148.56,598,75544.72,12,6
104788,1046678.67,1730.05,605,73183.78,12,6
110724,706498.4,1201.53,588,76146.85,12,4
109131,777368.38,1297.78,599,75751.66,12,7
117600,4234825.05,6919.65,612,72496.65,12,3
109448,3620406.19,5896.43,614,75578.12,12,6
105892,3270695.96,5415.06,604,77216.45,12,3
114666,771318.37,1268.62,608,78085.99,12,8
110476,2999788.65,5198.94,577,75986.49,12,5
103054,1539889.52,2421.21,636,77600.35,12,10
114716,4734430.76,8349.97,567,75190.6,12,1
114615,855335.02,1497.96,571,79057.6,12,4
107504,2112977.05,3452.58,612,77680.57,12,6
117652,1149410.21,1868.96,615,75759.36,12,10
117551,2647373.75,4412.29,600,76439.43,12,4
114536,4652915.94,8264.5,563,72850.55,12,6
123153,356257.02,588.85,605,71015.8,12,4
105831,2470145.36,4215.27,586,74787.24,12,7
104536,644859.88,1111.83,580,76463.31,12,3
